advisory_id,MSS OAR Number,Title,Category,Updated,Rating
104332,MSS-OAR-E01-2022:30.1,Oracle: [El-errata] ELBA-2022-9002 Oracle Linux 7  edk2  bug fix update,Oracle,2022-01-06T11:50:54.000Z,Kyndryl Advisory
104331,MSS-OAR-E01-2022:29.1,Oracle: [El-errata] ELBA-2022-9004 Oracle Linux 6 Extended Lifecycle Support (ELS) Unbreakable Enterprise kernel bug fix update,Oracle,2022-01-06T11:50:43.000Z,Kyndryl Advisory
104330,MSS-OAR-E01-2022:28.1,Oracle: [El-errata] ELSA-2022-0001 Important: Oracle Linux 8 grafana security update,Oracle,2022-01-06T11:50:32.000Z,Kyndryl Advisory
104329,MSS-OAR-E01-2022:27.1,Oracle: [El-errata] ELSA-2022-0003 Important: Oracle Linux 7 xorg-x11-server security update (aarch64),Oracle,2022-01-06T11:50:12.000Z,Kyndryl Advisory
104328,MSS-OAR-E01-2022:26.1,Red Hat: [RHSA-2022:0001-02] Important: grafana security update,Red Hat Linux,2022-01-06T11:46:19.000Z,Kyndryl Advisory
104327,MSS-OAR-E01-2022:25.1,Red Hat: [RHSA-2022:0011-04] Important: telnet security update,Red Hat Linux,2022-01-06T11:35:14.000Z,Kyndryl Advisory
104326,MSS-OAR-E01-2022:24.1,Red Hat: [RHSA-2022:0003-03] Important: xorg-x11-server security update,Red Hat Linux,2022-01-06T11:33:11.000Z,Kyndryl Advisory
103876,MSS-OAR-E01-2021:6930.3,Checkpoint: Check Point response to Apache Log4j Remote Code Execution (CVE-2021-44228),Checkpoint,2022-01-06T10:43:58.000Z,Critical
104138,MSS-OAR-E01-2021:7192.3,IBM Tivoli: Security Bulletin: Tivoli Netcool/OMNIbus WebGUI is vulnerable to Apache log4j vulnerability (CVE-2021-44228),IBM Tivoli,2022-01-06T10:40:24.000Z,Critical
104139,MSS-OAR-E01-2021:7193.3,IBM Tivoli: Security Bulletin: Tivoli Netcool/OMNIbus WebGUI is vulnerable to Apache log4j vulnerability (CVE-2021-44228),Websphere,2022-01-06T10:39:29.000Z,Critical
104052,MSS-OAR-E01-2021:7106.3,IBM Tivoli: Security Bulletin: Vulnerability in Apache Log4j affects IBM Spectrum Protect Snapshot for VMware (CVE-2021-44228),IBM Firmware,2022-01-06T10:34:59.000Z,Critical
104036,MSS-OAR-E01-2021:7090.3,IBM Tivoli: Vulnerability in Apache Log4j affects IBM Spectrum Protect Operations Center (CVE-2021-44228),IBM Tivoli,2022-01-06T10:29:21.000Z,Critical
103965,MSS-OAR-E01-2021:7019.3,IBM Tivoli: Security Bulletin: IBM Security Access Manager 9.0.7.1 and IBM Security Verify Access 10.0.0.0 may be affected by the log4j vulnerability (CVE-2021-44228),IBM Tivoli,2022-01-06T10:19:34.000Z,Critical
104066,MSS-OAR-E01-2021:7120.3,IBM Tivoli: Security Bulletin: Apache Log4j (CVE-2021-44228) vulnerability in WebSphere Application Server shipped with IBM Security Key Lifecycle Manager (SKLM) and IBM Security Guardium Key Lifecycle Manager,IBM Other,2022-01-06T10:04:03.000Z,Critical
104049,MSS-OAR-E01-2021:7103.3,IBM Tivoli: Security Bulletin: Apache Log4j (CVE-2021-44228) vulnerability in WebSphere Application Server shipped with IBM Security Key Lifecycle Manager (SKLM) and IBM Security Guardium Key Lifecycle Manager,IBM Tivoli,2022-01-06T10:02:54.000Z,Critical
104325,MSS-OAR-E01-2022:23.1,IBM Tivoli: Security Bulletin: Vulnerabilities in IBM Java included with IBM Tivoli Monitoring,IBM Tivoli,2022-01-06T09:44:50.000Z,Kyndryl Advisory
104324,MSS-OAR-E01-2022:22.2,"HP: HPESBGN04218 rev.1 - HPE 3PAR/Primera StoreServ Management Console (SSMC), Apache Log4j 2 Remote Arbitrary Code Execution",HP,2022-01-06T07:46:50.000Z,Critical
104323,MSS-OAR-E01-2022:21.2,"Citrix: Citrix Security Advisory for CVE-2021-44228, CVE-2021-45046, CVE-2021-45105 and CVE-2021-44832.",Other Advisories,2022-01-05T14:31:47.000Z,Critical
104321,MSS-OAR-E01-2022:19.2,"Hitachi: Security information for Hitachi Disk Array Systems(December 28, 2021):Vulnerability Information:Storage Solutions:Hitachi",Other Firmware,2022-01-05T14:31:11.000Z,Critical
104054,MSS-OAR-E01-2021:7108.3,IBM Tivoli: Security Bulletin: Vulnerability in Apache Log4j affects IBM Spectrum Protect for Space Management (CVE-2021-44228),IBM Tivoli,2022-01-04T14:40:52.000Z,Critical
104050,MSS-OAR-E01-2021:7104.4,IBM Tivoli: Security Bulletin: Vulnerability in Apache Log4j affects IBM Spectrum Protect Plus (CVE-2021-44228),IBM Tivoli,2022-01-04T14:32:18.000Z,Critical
104319,MSS-OAR-E01-2022:17.1,"HP: HPESBHF04211 rev.1 - HPE Gen10 and Gen10 Plus Servers Using Integrated Lights-Out 5 (iLO 5), Remote Buffer Overflow",HP,2022-01-04T11:33:15.000Z,Kyndryl Advisory
104318,MSS-OAR-E01-2022:16.1,F-Secure: CVE-2021-40834 | F-Secure,F-Secure,2022-01-04T10:52:37.000Z,Kyndryl Advisory
104317,MSS-OAR-E01-2022:15.1,F5:  BIND vulnerability CVE-2021-25219,Other Advisories,2022-01-04T10:48:08.000Z,Kyndryl Advisory
104316,MSS-OAR-E01-2022:14.1,F5:  Linux kernel vulnerability CVE-2019-18282,Other Advisories,2022-01-04T10:44:32.000Z,Kyndryl Advisory
104315,MSS-OAR-E01-2022:13.1,F5:  Apache HTTPD vulnerability CVE-2019-10098,Other Advisories,2022-01-04T10:42:27.000Z,Kyndryl Advisory
104314,MSS-OAR-E01-2022:12.1,F5:  glibc vulnerability CVE-2019-25013,Other Advisories,2022-01-04T10:36:53.000Z,Kyndryl Advisory
104313,MSS-OAR-E01-2022:11.1,F5:  glibc vulnerability CVE-2020-29573,Other Advisories,2022-01-04T10:29:45.000Z,Kyndryl Advisory
104312,MSS-OAR-E01-2022:10.1,F5:  Linux kernel vulnerability CVE-2017-18344,Other Advisories,2022-01-04T10:15:58.000Z,Kyndryl Advisory
104311,MSS-OAR-E01-2022:9.1,F5:  Python vulnerability CVE-2019-9636,Other Advisories,2022-01-04T10:14:36.000Z,Kyndryl Advisory
104309,MSS-OAR-E01-2022:7.1,"IBM Tivoli: Vulnerabilities in Apache Log4j affect IBM Spectrum Protect Operations Center (CVE-2021-45105, CVE-2021-45046)",IBM Tivoli,2022-01-04T10:05:47.000Z,Kyndryl Advisory
104308,MSS-OAR-E01-2022:6.1,IBM Tivoli: Security Bulletin: Vulnerability in Apache Log4j (CVE-2021-45105) affects IBM Workload Scheduler 9.5,IBM Tivoli,2022-01-04T10:01:49.000Z,Kyndryl Advisory
104307,MSS-OAR-E01-2022:5.1,Novell: openSUSE-SU-2022:0002-1: moderate: Security update for log4j,Novell SuSE,2022-01-03T11:13:37.000Z,Kyndryl Advisory
104305,MSS-OAR-E01-2022:4.1,Novell: openSUSE-SU-2021:4210-1: important: Security update for gegl,Novell SuSE,2022-01-03T10:42:39.000Z,Kyndryl Advisory
104304,MSS-OAR-E01-2022:3.1,Novell: openSUSE-SU-2021:4209-1: important: Security update for gegl,Novell SuSE,2022-01-03T10:27:07.000Z,Kyndryl Advisory
104303,MSS-OAR-E01-2022:2.1,Novell: SUSE-SU-2021:4210-1: important: Security update for gegl,Novell SuSE,2022-01-03T09:58:57.000Z,Kyndryl Advisory
104302,MSS-OAR-E01-2022:1.1,Debian: [SECURITY] [DSA 5034-1] thunderbird security update,Debian,2022-01-03T08:36:42.000Z,Kyndryl Advisory
